"SITE_ID","Met_Var","Season","Slope","pvalue","Met_Var_Median","Npts","PearsonR","SpearmanR","RMSE","Slope_SE"
"US-Ton","TA_F_mean","Summer",-29.9942928026825,0.229083002323338,23.7843586956522,13,-0.358465320065801,-0.258241758241758,48.7321034488344,23.5520917923474
"US-Tw1","TA_F_mean","Summer",35.7409222988314,0.717871797971972,21.3911576086957,6,0.190385755415011,0.142857142857143,83.2521017093758,92.1476447065227
"US-Uaf","TA_F_mean","Summer",61.7726053647179,0.00909134697555632,14.2993804347826,12,0.71406088910787,0.538461538461539,48.2363515334839,19.1518431563749
"US-UMB","TA_F_mean","Summer",1.44435692962073,0.940247206387336,19.4610434782609,11,0.025684456482017,0,55.1707881816487,18.7387059975405
"US-UMd","TA_F_mean","Summer",-3.68856152786204,0.834784100127118,18.8547119565218,10,-0.0759641072158694,-0.127272727272727,46.4846606853455,17.1177592177284
"US-Var","TA_F_mean","Summer",-10.0299355838698,0.228827970798564,23.3503858695653,14,-0.343749773974552,-0.125274725274725,17.0479274101665,7.90968220220041
"US-Vcp","TA_F_mean","Summer",-45.4394528769655,0.209832747428591,16.4833043478261,10,-0.434265067969337,-0.406060606060606,55.0300605147969,33.3237917711777
"US-WCr","TA_F_mean","Summer",-14.8148115158224,0.67395028114615,18.9820652173913,11,-0.143433054413572,-0.281818181818182,105.421935857278,34.0731006270875
"US-Whs","TA_F_mean","Summer",-61.3713812721328,0.00792671034103397,25.7400869565217,7,-0.885953769711223,-0.857142857142857,12.8678125982144,14.367321959335
"US-Wjs","TA_F_mean","Summer",-63.7503005864087,0.0838300360069983,22.1319565217391,10,-0.572303905332276,-0.478787878787879,76.6498721335911,32.2958279482341
"US-Wkg","TA_F_mean","Summer",-53.9522293553611,0.224220868429469,24.8226304347826,10,-0.422187093962075,-0.284848484848485,44.9142931549566,40.9573108183568
"AT-Neu","TA_F_mean","Fall",4.21667775593321,0.896061020648774,6.98602197802198,11,0.0447476886598514,0.00909090909090909,89.748697218158,31.3793041415179
"BE-Bra","TA_F_mean","Fall",12.0031917779965,0.324167956329859,11.466489010989,20,0.232385925190998,0.100751879699248,44.6642925046656,11.8411941275661
"BE-Dor","TA_F_mean","Fall",30.6848329471259,0.342934528579716,10.1838461538462,9,0.358847182939613,0.183333333333333,50.0881234202028,30.1669420201334
"BE-Vie","TA_F_mean","Fall",3.81467196788552,0.6312127086348,8.72497802197802,23,0.105704800732417,0.0573122529644269,37.3960974706534,7.83092178070984
"CA-Ca1","TA_F_mean","Fall",-14.2734483211871,0.360099156062376,7.75141758241758,7,-0.41066718199811,-0.214285714285714,19.1167663743346,14.1725011622652
"CA-Ca2","TA_F_mean","Fall",-125.115359531224,0.4098877501549,8.17474175824176,6,-0.417700804708065,-0.485714285714286,63.1670827081277,136.075741185827
"CA-Ca3","TA_F_mean","Fall",-21.5971794560694,0.371896562572677,8.85730769230769,9,-0.339175137355265,-0.366666666666667,31.4546659490337,22.6404932096258
"CA-Cbo","TA_F_mean","Fall",2.42587031376477,0.909102699097109,9.76941208791209,14,0.033641594441614,0.0945054945054945,55.2801196011807,20.8043661615311
"CA-Gro","TA_F_mean","Fall",-15.3461787277654,0.382154105135199,5.61152197802198,10,-0.310753975376693,-0.406060606060606,34.7762997326025,16.5953452515384
"CA-Man","TA_F_mean","Fall",-3.92769620452749,0.36475873555795,0.0573956043956044,11,-0.303193070900402,-0.136363636363636,17.2356067220979,4.11488757313127
"CA-Oas","TA_F_mean","Fall",7.06010287607137,0.371589600027661,3.03991758241758,14,0.258822550338493,0.450549450549451,32.8417991154939,7.60609332725872
"CA-Obs","TA_F_mean","Fall",9.80839106652374,0.00394252034888859,2.06532967032967,11,0.788332692149838,0.663636363636364,10.3460738431004,2.55163195458431
"CA-Qfo","TA_F_mean","Fall",4.30512612722139,0.895883225551501,3.84017032967033,6,0.0695231958364194,0.371428571428571,18.205847269428,30.8868796488627
"CA-TP1","TA_F_mean","Fall",24.3066847046387,0.0170057988837341,10.1120769230769,6,0.891545264488417,0.942857142857143,6.97135960927179,6.17426070370112
"CA-TP3","TA_F_mean","Fall",10.055199519621,0.533876245599132,10.3808516483516,8,0.260090922765026,0.285714285714286,20.8494101023829,15.2398253858494
"CA-TP4","TA_F_mean","Fall",-7.42469597974417,0.339318153912868,10.7984725274725,15,-0.265266409976379,-0.242857142857143,24.4377077029905,7.48480820278352
"CA-WP1","TA_F_mean","Fall",-1.34757064455926,0.161927147021356,2.17212087912088,5,-0.729417478587053,-0.7,1.94621315991323,0.729649921739577
"CH-Aws","TA_F_mean","Fall",-29.5761653375366,0.293720696447669,4.7306978021978,6,-0.516884920813879,-0.657142857142857,46.682795461413,24.4917388892701
"CH-Cha","TA_F_mean","Fall",23.3623318209335,0.340093039782022,9.67301098901098,14,0.275676429602065,0.178021978021978,69.5828125996964,23.5159487033981
"CH-Dav","TA_F_mean","Fall",9.03092733787076,0.256618031107988,4.97072527472528,23,0.246619738823572,0.128458498023715,41.2132383314274,7.74406492551797
"CH-Fru","TA_F_mean","Fall",16.2981207549631,0.248300426898124,8.27697802197802,13,0.345006140544735,0.368131868131868,43.651919134529,13.3688826635582
"CH-Lae","TA_F_mean","Fall",-13.6811811272065,0.367124390945097,9.00099450549451,16,-0.241705605469731,-0.176470588235294,76.5212404539513,14.6791563431765
"CH-Oe1","TA_F_mean","Fall",22.4645607864612,0.177789955397395,9.2775989010989,6,0.632475369069392,0.485714285714286,32.4053274303514,13.7559586878822
"CZ-BK1","TA_F_mean","Fall",6.19363879742032,0.516231089553756,7.37882417582418,17,0.16919177043261,0.110294117647059,38.1265190759244,9.31567395076417
"CZ-Lnz","TA_F_mean","Fall",41.5594924304664,0.240680128781933,10.8700549450549,6,0.566962667177017,0.6,46.7885097646715,30.1910189473044
"CZ-RAJ","TA_F_mean","Fall",-6.75331948712854,0.60306812964726,8.04582417582418,9,-0.201541381432677,-0.183333333333333,25.3936775505966,12.4050813794673
"CZ-Stn","TA_F_mean","Fall",20.729210035987,0.190845959175989,9.2748021978022,11,0.426489147589434,0.427272727272727,38.0393052924808,14.6540803614239
"CZ-wet","TA_F_mean","Fall",7.85959448228304,0.506790742770199,8.50587912087912,14,0.193793577448078,0.283516483516484,35.7889689260625,11.4857109335656
"DE-Gri","TA_F_mean","Fall",-2.32069591660074,0.879582463923697,8.94592307692308,17,-0.0397578601764306,-0.0318627450980392,55.9711345146755,15.0593453551904
"DE-Hai","TA_F_mean","Fall",2.61072495404824,0.820419874040798,8.88663736263736,21,0.0527310888412985,0.0571428571428571,51.338024977926,11.342608624655
"DE-HoH","TA_F_mean","Fall",-26.8914347034073,0.656464264741331,10.1344505494506,6,-0.233254077851857,-0.142857142857143,53.3961217400194,56.0540181805379
"DE-Hte","TA_F_mean","Fall",48.0257511634215,0.405746418426533,10.8014945054945,7,0.376062094623475,-0.107142857142857,49.0457852105691,52.9199353171123
"DE-Hzd","TA_F_mean","Fall",-31.9207686930402,0.435781228244149,9.77095604395604,9,-0.298178382035984,-0.283333333333333,96.5659535542073,38.6214633012138
"DE-Lnf","TA_F_mean","Fall",9.16217742606895,0.53766361381673,8.42402197802198,7,0.283605099517237,0.178571428571429,42.0683956330946,13.8545243284101
"DE-Obe","TA_F_mean","Fall",-26.6206338863134,0.137102527080661,7.21293406593407,13,-0.43529583257323,-0.43956043956044,47.2182547542909,16.600407498565
"DE-RuR","TA_F_mean","Fall",10.2923266508721,0.680508964877159,8.61327472527472,9,0.160217605744512,0.15,37.7104508387985,23.9666543304096
"DE-RuW","TA_F_mean","Fall",-5.09924435601511,0.774465555561001,8.13595604395604,7,-0.134051952085479,-0.107142857142857,38.2954645643064,16.8581561844002
"DE-Tha","TA_F_mean","Fall",13.7449530484288,0.0328085892478622,9.55921978021978,24,0.436845282258349,0.413913043478261,34.5848018156719,6.03424774633716
"DK-Sor","TA_F_mean","Fall",15.5446605218252,0.0290558506358446,9.60382417582418,24,0.445686662889761,0.452173913043478,29.1733863929198,6.65663914796744
"ES-Abr","TA_F_mean","Fall",-67.582262357566,0.421618142992069,18.4527472527473,5,-0.472480771770978,-0.2,36.7425020756165,72.7833302169008
"ES-Agu","TA_F_mean","Fall",44.3118375404257,0.304460839521607,18.2277692307692,10,0.361672745799916,0.454545454545455,56.7473814768248,40.3847175148117
"ES-LJu","TA_F_mean","Fall",3.39462270041444,0.648991956906435,12.366467032967,12,0.146766139969124,-0.055944055944056,17.5061621277998,7.23497626029314
"ES-LM1","TA_F_mean","Fall",-1.63391452014752,0.970883920808995,16.9628131868132,7,-0.0171533097910177,-0.0714285714285714,36.0690143419778,42.5924377194783
"ES-LM2","TA_F_mean","Fall",-11.4362502739143,0.706917582873428,17.3307472527473,7,-0.17532182326884,-0.0714285714285714,24.7875082846122,28.7199263254466
"FI-Hyy","TA_F_mean","Fall",3.58876709699807,0.1751458516983,4.67873626373626,23,0.292801156583341,0.238142292490119,15.0930771015817,2.55740480081004
"FI-Let","TA_F_mean","Fall",17.26087601061,0.119948863772352,6.08491208791209,11,0.496916185083741,0.545454545454545,34.0626015929723,10.0479473471078
"FI-Sod","TA_F_mean","Fall",4.82093247531679,0.0606875270340734,0.805978021978022,13,0.533052218609355,0.725274725274725,7.87933492030425,2.30715930538989
"FI-Var","TA_F_mean","Fall",3.09951598247448,0.39961144922521,0.246164835164835,5,0.492212368142246,0.4,6.62416170083327,3.16473323132911
"FR-Bil","TA_F_mean","Fall",-310.440856398797,0.146304739614707,14.3323516483517,6,-0.668884666883662,-0.428571428571429,51.1133711097997,172.504506493682
"FR-FBn","TA_F_mean","Fall",2.91368516388941,0.883073640261745,14.8486978021978,12,0.0476569558518761,0.132867132867133,53.7466823041463,19.3117923155701
"FR-Fon","TA_F_mean","Fall",9.03571545632406,0.363342929931386,12.1527197802197,14,0.263157430212064,0.375824175824176,30.1367830036928,9.56252054162265
"FR-Hes","TA_F_mean","Fall",50.7967925797916,0.137807575114379,11.0515934065934,7,0.619606218950424,0.321428571428571,43.1362517006969,28.7777570953946
"FR-Pue","TA_F_mean","Fall",7.58958350845448,0.600753742217853,14.0446538461538,14,0.153325758659571,0.169230769230769,48.4205585365873,14.1203794719177
"IL-Yat","TA_F_mean","Fall",-2.34971644361267,0.349609359862524,20.4041648351648,18,-0.234188800848721,-0.147574819401445,11.9617399802363,2.43860241297663
"IT-Col","TA_F_mean","Fall",42.1859280538008,0.0640193868606709,8.30683516483516,12,0.549839997470677,0.545454545454546,52.4247243997974,20.2655392009927
"IT-Cpz","TA_F_mean","Fall",27.5153033255513,0.395990688453903,16.2721978021978,7,0.383320294716324,0.285714285714286,69.1835588283214,29.6495899556368
"IT-Lav","TA_F_mean","Fall",6.16587235240892,0.648511043823493,7.91630769230769,17,0.119242162115511,0.333333333333333,56.8680863983066,13.2559039063226
"IT-Lsn","TA_F_mean","Fall",3.96008546823423,0.813032503262525,14.579,5,0.147379208705633,0.1,23.9595489801794,15.3440200993624
"IT-MBo","TA_F_mean","Fall",38.9105627183859,0.00139454705924792,6.14981318681319,17,0.710398164119658,0.676470588235294,34.6914563892864,9.95335096017419
"IT-Noe","TA_F_mean","Fall",-4.41259605013831,0.861369777219145,18.1701373626373,10,-0.0636308245441942,0.0424242424242424,62.6364887147702,24.468122109527
"IT-Ren","TA_F_mean","Fall",5.34015645594591,0.626589189649395,5.20474175824176,20,0.115886188452158,0.172932330827068,46.6987422992188,10.7882273054863
"IT-Ro1","TA_F_mean","Fall",7.63646174954191,0.84811346445367,16.4805164835165,7,0.0898305605950012,0.107142857142857,69.0855538202041,37.8637552550281
"IT-Ro2","TA_F_mean","Fall",26.6054048931689,0.392947449223288,16.0785714285714,10,0.304107896216308,0.321212121212121,59.7012041954561,29.4662520114946
"IT-SR2","TA_F_mean","Fall",-17.2202875549958,0.464161909584493,16.6465659340659,8,-0.303988687783362,-0.0238095238095238,40.5645230373838,22.0319233748859
"IT-SRo","TA_F_mean","Fall",-64.0357874304375,0.0386364052079727,16.3100989010989,13,-0.577776856560275,-0.401098901098901,57.5384559511051,27.2747060053818
"IT-Tor","TA_F_mean","Fall",34.1617158954344,0.0361172093290912,4.09894505494506,12,0.607590599185841,0.699300699300699,33.4379162419876,14.1216700908784
"NL-Hor","TA_F_mean","Fall",12.4166295578045,0.528151075451609,11.404478021978,6,0.326128242866665,0.0857142857142857,31.9976670634876,17.9956156052671
"NL-Loo","TA_F_mean","Fall",10.9788764376679,0.0924345327824469,10.5390054945055,20,0.386364708816581,0.323308270676692,26.5242464236087,6.17757612670528
"RU-Fy2","TA_F_mean","Fall",15.1308801868555,0.160755751925534,6.12049450549451,5,0.73076380396783,0.5,20.2088347266905,8.16041343410701
"RU-Fyo","TA_F_mean","Fall",20.6739504418619,0.00112227397060953,5.41497252747252,22,0.647527715514758,0.546019198193111,24.1793154244177,5.44037658142067
"SE-Deg","TA_F_mean","Fall",-0.326262633259558,0.737328419211351,2.61216483516483,19,-0.0824080777872892,-0.117543859649123,5.82108712535343,0.956959141444941
"SE-Htm","TA_F_mean","Fall",50.0626062851081,0.211812416206181,8.84770879120879,6,0.596043377292241,0.885714285714286,28.4853303851364,33.7206008485653
"SE-Nor","TA_F_mean","Fall",-0.659278024188534,0.914183807411057,7.24801098901099,7,-0.0506147187675817,-0.107142857142857,8.79954494728052,5.81767903010703
"SE-Ros","TA_F_mean","Fall",4.37055091172329,0.474269031454411,3.92757142857142,6,0.366958705393622,0.371428571428571,14.7208892531901,5.53965490450266
"SE-Svb","TA_F_mean","Fall",6.93573695659081,0.27814495973333,3.62210989010989,5,0.606511322175816,0.7,11.7076943371712,5.24929632424766
"US-Bar","TA_F_mean","Fall",20.3583928521731,0.139833269631547,9.24876923076923,13,0.432596584684744,0.434065934065934,32.8644787627478,12.7929879305158
"US-Blo","TA_F_mean","Fall",17.8053698266507,0.554391587652891,11.9757252747253,7,0.272487341522928,0.285714285714286,75.8786848707305,28.1168508532805
"US-Dk2","TA_F_mean","Fall",-31.8168046735352,0.0963000719027316,16.028,7,-0.674808270806911,-0.535714285714286,28.1688967760895,15.5612133423157
"US-Dk3","TA_F_mean","Fall",-11.4243495739565,0.548439500011784,15.4527692307692,7,-0.276430457218041,-0.428571428571428,32.9181789755266,17.7623043605205
"US-Fmf","TA_F_mean","Fall",-10.5824890881241,0.628576762478649,10.2886483516484,5,-0.296100695740837,-0.4,30.1725629810118,19.7089012713926
"US-Fuf","TA_F_mean","Fall",15.0475419252746,0.842743035295926,9.37651648351648,5,0.123826501746234,0.2,84.7180125565398,69.6203211033512
"US-GLE","TA_F_mean","Fall",18.5809343925844,0.345729713522485,1.23112087912087,10,0.33389592656983,0.575757575757576,41.0110215575472,18.545709532429
"US-Ha1","TA_F_mean","Fall",7.05523508809364,0.368948972568115,9.47535164835165,21,0.206579241024762,0.236363636363636,32.4088327562415,7.66615711367406
"US-Ho1","TA_F_mean","Fall",8.30453463867828,0.651722527747582,8.87417582417583,6,0.236599897036427,0.0857142857142857,27.4603555105553,17.0514558165769
"US-IB2","TA_F_mean","Fall",6.2041844211617,0.747572312335589,10.5218571428571,7,0.150386991607131,0.0714285714285714,41.1491966806122,18.2398802503638
"US-KFS","TA_F_mean","Fall",16.5449326424849,0.319731804220524,13.6218571428571,9,0.375200857266273,0.05,73.0697653737509,15.4491802806049
"US-Los","TA_F_mean","Fall",-0.0673968219163032,0.990632130032035,6.02728571428571,7,-0.00551821491719731,-0.107142857142857,16.4720342240353,5.4619685168923
"US-Me2","TA_F_mean","Fall",21.9055442239699,0.13209951054512,8.74483516483516,12,0.460322154290767,0.510489510489511,39.7035036549452,13.3593030678693
"US-Me3","TA_F_mean","Fall",18.7622508308361,0.368658289929601,8.38752747252747,5,0.520405034178054,0.6,17.8217723949505,17.7745976453225
"US-MMS","TA_F_mean","Fall",0.320240650427269,0.977840217499788,13.6104285714286,19,0.00683651435673818,0.0929824561403509,53.623122530725,11.360753035452
"US-Mpj","TA_F_mean","Fall",-33.6862076093476,0.0821642085043532,11.4582527472528,10,-0.574824287373632,-0.684848484848485,43.6775993743739,16.9540044944328
"US-NR1","TA_F_mean","Fall",17.0776199297626,0.0160481127113676,2.94136263736264,15,0.608635545245858,0.557142857142857,18.9948990037207,6.17472862425241
"US-Oho","TA_F_mean","Fall",27.4366709500934,0.330811094086794,11.8113021978022,10,0.343728170650508,0.381818181818182,51.1208211857281,26.5014042480277
"US-PFa","TA_F_mean","Fall",0.0037127806919965,0.99959440389886,6.7328021978022,17,0.000133456891596414,-0.0245098039215686,35.115423255371,7.18311233344874
"US-Prr","TA_F_mean","Fall",0.743706437760697,0.812802476406851,-3.59101098901099,5,0.147561868496034,-0.1,6.3638424347484,2.87796995948642
"US-Seg","TA_F_mean","Fall",-0.927617550890288,0.961858449133065,14.0378131868132,11,-0.0163874870471186,-0.0272727272727273,43.4675437728664,18.8658778521647
"US-Ses","TA_F_mean","Fall",-12.2740628881353,0.471321308296192,14.9450989010989,11,-0.243111114122168,-0.218181818181818,40.5616433953175,16.3242529060348
"US-SRC","TA_F_mean","Fall",-33.9874604966068,0.437831960556972,20.5200879120879,6,-0.395381577842784,-0.0857142857142857,22.7644672920176,39.4783933820961
"US-SRG","TA_F_mean","Fall",-26.826214055576,0.251974468817047,19.8275604395605,10,-0.400075232284673,-0.333333333333333,51.6206560108914,21.7268521262598
"US-SRM","TA_F_mean","Fall",10.3319952993714,0.589775649080678,19.8577692307692,11,0.183191342397981,0.263636363636364,35.3988277852877,18.4818592214123
"US-Syv","TA_F_mean","Fall",13.577186915303,0.420263659155217,4.65950549450549,5,0.4736882503584,0.4,27.8944370012541,14.5740716539268
"US-Ton","TA_F_mean","Fall",2.53494280881497,0.912228561792765,17.6622747252747,13,0.033988026734847,0.032967032967033,48.7361195284171,22.4747506142786
"US-Tw1","TA_F_mean","Fall",59.4310482152289,0.326482091569373,15.8884010989011,6,0.487671961790517,0.371428571428571,57.6547013000969,53.1965244064586
"US-Uaf","TA_F_mean","Fall",-10.4680390728252,0.557615607891119,-4.9156043956044,14,-0.171542886741394,0.00659340659340659,92.3478149495957,17.3546599786936
"US-UMB","TA_F_mean","Fall",18.9359006099845,0.0447872868745507,9.42021978021978,11,0.613303724418866,0.645454545454545,28.6114462794228,8.12890730900994
"US-UMd","TA_F_mean","Fall",6.28683729499769,0.517358933273813,9.21992307692308,10,0.232856422594808,0.163636363636364,28.4581380537524,9.283111867265
"US-Var","TA_F_mean","Fall",-8.67517266613667,0.448803198811259,16.7414175824176,14,-0.220471372123415,-0.331868131868132,28.6626113736014,11.0793716955674
"US-Vcp","TA_F_mean","Fall",-16.3749335837416,0.233894123815466,7.72727472527473,10,-0.41431375696369,-0.187878787878788,26.7966652277144,12.7177590967757
"US-WCr","TA_F_mean","Fall",7.56245404424144,0.421081010532054,6.64811538461538,12,0.256438403876898,0.251748251748252,36.180037610701,9.01381748684702
"US-Whs","TA_F_mean","Fall",-18.0523433790729,0.71426528461363,18.0005494505495,7,-0.170791682647383,-0.321428571428571,41.0167588766135,46.5750688361212
"US-Wjs","TA_F_mean","Fall",-12.2215118662137,0.510089069101333,12.6460824175824,10,-0.236796292888304,-0.151515151515151,34.0856679065661,17.7285968486713
"US-Wkg","TA_F_mean","Fall",-27.0178314884186,0.336925721478201,18.13,10,-0.339671359161251,-0.284848484848485,42.9846018836596,26.4500056879433
"AT-Neu","PAR_F_sum","Spring",1.83842277849936,0.0667216653097026,729.701179200001,11,0.570704361780844,0.4,91.7335639638522,0.881735666952236
"BE-Bra","PAR_F_sum","Spring",0.447649094800406,0.0804386613937671,628.9340904,20,0.400139296922563,0.329323308270677,57.1285276319054,0.241657947158837
"BE-Dor","PAR_F_sum","Spring",0.988479996120098,0.0588895920553959,657.680558399999,9,0.648425500508632,0.483333333333333,81.5448159368002,0.438633830748033
"BE-Vie","PAR_F_sum","Spring",0.417674206386619,0.00504590939525926,610.078823999998,23,0.564168637241213,0.634387351778656,42.0287288711233,0.133389024227403
"CA-Ca1","PAR_F_sum","Spring",-0.0917800345762078,0.685278189300087,589.678056000002,7,-0.188729579692508,-0.107142857142857,20.8216813239725,0.213573614469452
"CA-Ca2","PAR_F_sum","Spring",0.720960626783747,0.413343408749323,652.679985600001,6,0.414914053415202,0.371428571428571,78.616364860694,0.790493440432778
"CA-Ca3","PAR_F_sum","Spring",0.131838770989515,0.637500516869121,638.1141552,9,0.182969439927921,0.35,46.4510094838851,0.267745068487399
"CA-Cbo","PAR_F_sum","Spring",-0.0144496313068772,0.966676703286264,753.287688,14,-0.0123130154372976,-0.0505494505494506,61.6377432755495,0.338741802877944
"CA-Gro","PAR_F_sum","Spring",0.433776737270538,0.0516464240640848,725.019292800002,11,0.598688398749712,0.563636363636364,27.1734862115141,0.193449196211764
"CA-Man","PAR_F_sum","Spring",-0.288336677094507,0.402036491171022,762.863832,11,-0.281306860381149,-0.318181818181818,37.5463381438434,0.327866191652592
"CA-Oas","PAR_F_sum","Spring",-0.0879482400164439,0.798098239160431,730.875506399999,14,-0.0752907140758349,-0.134065934065934,49.1101380504897,0.336248744108031
"CA-Obs","PAR_F_sum","Spring",-0.545303366064527,0.0401468841059062,737.532302400002,11,-0.624092227222659,-0.472727272727273,26.7163738207578,0.227569548037327
"CA-Qfo","PAR_F_sum","Spring",0.0848788988837982,0.725279869651233,698.318409599999,7,0.16402089739197,0.107142857142857,21.0074272492967,0.228293554627654
"CA-TP1","PAR_F_sum","Spring",-0.238186484126248,0.678663334680453,860.529441600002,5,-0.25517415220014,-0.3,72.3881478216066,0.521073718812928
"CA-TP3","PAR_F_sum","Spring",0.710633879432542,0.0206381905850931,813.368865599999,10,0.712977842925609,0.575757575757576,44.4043550601307,0.247091875757271
"CA-TP4","PAR_F_sum","Spring",0.272600107157588,0.200726985815232,802.83636,15,0.350158820689518,0.439285714285714,44.048913445934,0.202248504208892
"CA-WP1","PAR_F_sum","Spring",-0.0958473619152584,0.738769288144996,736.552936800001,6,-0.175970141840552,-0.0285714285714286,19.5651448502216,0.268090118004873
"CH-Aws","PAR_F_sum","Spring",1.69306107471204,0.191859400206652,848.200248,6,0.617089522830992,0.428571428571429,86.3644081562065,1.07946884595417
"CH-Cha","PAR_F_sum","Spring",0.537572777907996,0.547723843787865,734.209228799999,13,0.183827221544711,0.269230769230769,222.917482793103,0.866695051061488
"CH-Dav","PAR_F_sum","Spring",0.0109438119944251,0.966191562876008,760.3752528,23,0.00935974635180666,-0.0365612648221344,42.6319526861503,0.255138426446821
"CH-Fru","PAR_F_sum","Spring",1.10409690231806,6.85516822872055e-05,729.757425600001,15,0.84667881008344,0.825,52.546473730951,0.192448086806202
"CH-Lae","PAR_F_sum","Spring",0.78166761487329,0.00257059499932612,719.8359624,16,0.699315914905801,0.588235294117647,64.0936057661477,0.213538885997708
"CH-Oe1","PAR_F_sum","Spring",1.46914352406787,0.125379743672868,706.026564000001,6,0.694963177124176,0.314285714285714,75.6031355969251,0.760026445004702
"CZ-BK1","PAR_F_sum","Spring",0.393007951386116,0.0821756882636257,601.442236799999,15,0.463045179558856,0.457142857142857,46.0631487039998,0.208643104005438
"CZ-Lnz","PAR_F_sum","Spring",0.530159505858065,0.162565123633696,699.2109216,6,0.649708466632989,0.771428571428571,37.5146767525763,0.310153333092832
"CZ-RAJ","PAR_F_sum","Spring",0.00959548901729163,0.977030539312988,669.512606399998,9,0.0112763024454294,-0.166666666666667,56.7819314668677,0.32160571960203
"CZ-Stn","PAR_F_sum","Spring",0.562369302613329,0.027050844002212,671.400835199998,11,0.660190567252806,0.6,44.0092426286806,0.213268995228094
"CZ-wet","PAR_F_sum","Spring",0.0508926716248918,0.748371834333445,675.435628800001,14,0.0943379941774843,0.235164835164835,33.6978833214168,0.155037516184018
"DE-Gri","PAR_F_sum","Spring",0.788740034441279,0.0503690511004107,650.325672000001,16,0.496618846392845,0.529411764705882,96.7856929912252,0.368426407431859
"DE-Hai","PAR_F_sum","Spring",0.247593772485544,0.242079803456543,640.887854400001,21,0.266952858037087,0.257142857142857,55.3121773667119,0.205056963456722
"DE-HoH","PAR_F_sum","Spring",0.418780395248934,0.195538851134576,724.155033599998,6,0.613143500618243,0.542857142857143,26.3681251090481,0.269777464034408
"DE-Hte","PAR_F_sum","Spring",0.850978352231049,0.0261434972625364,676.4472432,7,0.81313313507661,0.714285714285714,15.7733776207436,0.272428693981748
"DE-Hzd","PAR_F_sum","Spring",0.606582776581739,0.222227888124954,662.634432,9,0.451722520341334,0.25,69.8825109771964,0.4528051138506
"DE-Lnf","PAR_F_sum","Spring",0.448033190771933,0.220072034952537,660.163435199998,7,0.530989774519089,0.714285714285714,42.2139511245738,0.319754252485428
"DE-Obe","PAR_F_sum","Spring",0.395206755107809,0.117061493284812,623.665699199999,13,0.456288686916614,0.379120879120879,55.4193836061515,0.232378657362374
"DE-RuR","PAR_F_sum","Spring",1.05292769940828,0.00348105576731697,677.110838399999,9,0.852765325177433,0.6,41.8504425555386,0.243744741886625
"DE-RuW","PAR_F_sum","Spring",-0.110216522709792,0.713940604175388,670.144600799999,8,-0.155031181802043,0.30952380952381,63.7538223002915,0.286727414044525
"DE-Tha","PAR_F_sum","Spring",0.059633313722763,0.789721766480608,649.174716,24,0.0574564942943072,0.0643478260869565,62.2674861734737,0.220912573870539
"DK-Sor","PAR_F_sum","Spring",0.26105611393218,0.403571984022682,645.147503999999,24,0.178655811321235,0.278260869565217,80.7919213636355,0.306521876898077
"ES-Abr","PAR_F_sum","Spring",-2.26774152459081,0.00221186911263331,897.1053696,5,-0.984947601154009,-0.6,21.7339248923602,0.229772040148797
"ES-Agu","PAR_F_sum","Spring",-0.216658522425988,0.115566593551067,827.489520000001,11,-0.502055659862925,-0.409090909090909,59.1851345088195,0.12440449370357
"ES-LJu","PAR_F_sum","Spring",-0.0638386880422182,0.277656356174411,837.8587728,15,-0.299797939277439,-0.321428571428571,21.6753307193833,0.0563421282753216
"ES-LM1","PAR_F_sum","Spring",-0.738608888471304,0.0576797133995474,961.2919296,7,-0.739113024164738,-0.75,42.1961615971008,0.301029304585807
"ES-LM2","PAR_F_sum","Spring",-0.547103194943115,0.193717077274648,962.318404800002,7,-0.557277979829668,-0.535714285714286,48.7943042674045,0.364553270786786
"FI-Hyy","PAR_F_sum","Spring",0.136587523718802,0.250962993137093,568.228089600001,23,0.249480986671644,0.195652173913043,26.8418028601088,0.115693672321844
"FI-Let","PAR_F_sum","Spring",-0.841640334824459,0.0780166344955693,595.4760144,11,-0.552437303219433,-0.518181818181818,60.6480598148127,0.423307794251736
"FI-Sod","PAR_F_sum","Spring",0.0567585211263913,0.666709839851972,552.056903999999,13,0.132243753847601,0.0714285714285714,10.493572343083,0.128270976520107
"FI-Var","PAR_F_sum","Spring",0.421519374598258,0.599463505039642,478.038715199999,5,0.320136244247067,0.3,25.2919520603513,0.720182211614715
"FR-Bil","PAR_F_sum","Spring",-0.958354335896271,0.0587118411338327,764.339198400001,6,-0.795032787821948,-0.885714285714286,31.600698896303,0.36558592463642
"FR-FBn","PAR_F_sum","Spring",0.209533087045409,0.44094375034879,905.685235199999,12,0.245962802843025,0.0979020979020979,41.3378131999173,0.261115168863632
"FR-Fon","PAR_F_sum","Spring",1.16909257417697,0.00156264997562232,721.792339200001,15,0.741322348715692,0.725,75.981733691112,0.293554792039381
"FR-Hes","PAR_F_sum","Spring",0.964118715585639,0.111782182329627,758.762856,7,0.653000838959418,0.5,69.6215686828374,0.500071980710773
"FR-Pue","PAR_F_sum","Spring",-0.168676264804141,0.652097479464076,798.264374400001,14,-0.13229729180822,0.0989010989010989,60.6869766173073,0.364819554811764
"IL-Yat","PAR_F_sum","Spring",-0.183910310822512,0.620241398213474,1069.8300288,20,-0.118009051600157,0,58.6775196407022,0.364761698772633
